time [сек];Mz;epsilon;omega;alpha;Iт;delta_р.в.;Mzp;V;Lp
3.219;1.7763568394002505e-15;2.5734878146025597e-14;8.284057275205293e-14;4.0;38.8;-5.28;0;0;0
3.22;1.7763568394002505e-15;2.5734878146025597e-14;8.286630763019896e-14;4.0;38.8;-5.28;0;0;0
3.221;1.7763568394002505e-15;2.5734878146025597e-14;8.289204250834498e-14;4.0;38.8;-5.28;0;0;0
3.222;1.7763568394002505e-15;2.5734878146025597e-14;8.291777738649101e-14;4.0;38.8;-5.28;0;0;0
3.223;1.7763568394002505e-15;2.5734878146025597e-14;8.294351226463703e-14;4.0;38.8;-5.28;0;0;0
3.224;1.7763568394002505e-15;2.5734878146025597e-14;8.296924714278306e-14;4.0;38.8;-5.28;0;0;0
3.225;1.7763568394002505e-15;2.5734878146025597e-14;8.299498202092908e-14;4.0;38.8;-5.28;0;0;0
3.226;1.7763568394002505e-15;2.5734878146025597e-14;8.30207168990751e-14;4.0;38.8;-5.28;0;0;0
3.227;1.7763568394002505e-15;2.5734878146025597e-14;8.304645177722113e-14;4.0;38.8;-5.28;0;0;0
3.228;1.7763568394002505e-15;2.5734878146025597e-14;8.307218665536715e-14;4.0;38.8;-5.28;0;0;0
3.229;1.7763568394002505e-15;2.5734878146025597e-14;8.309792153351318e-14;4.0;38.8;-5.28;0;0;0
3.23;1.7763568394002505e-15;2.5734878146025597e-14;8.31236564116592e-14;4.0;38.8;-5.28;0;0;0
3.231;1.7763568394002505e-15;2.5734878146025597e-14;8.314939128980523e-14;4.0;38.8;-5.28;0;0;0
3.232;1.7763568394002505e-15;2.5734878146025597e-14;8.317512616795125e-14;4.0;38.8;-5.28;0;0;0
3.233;1.7763568394002505e-15;2.5734878146025597e-14;8.320086104609727e-14;4.0;38.8;-5.28;0;0;0
3.234;1.7763568394002505e-15;2.5734878146025597e-14;8.32265959242433e-14;4.0;38.8;-5.28;0;0;0
3.235;1.7763568394002505e-15;2.5734878146025597e-14;8.325233080238932e-14;4.0;38.8;-5.28;0;0;0
3.236;1.7763568394002505e-15;2.5734878146025597e-14;8.327806568053535e-14;4.0;38.8;-5.28;0;0;0
3.237;1.7763568394002505e-15;2.5734878146025597e-14;8.330380055868137e-14;4.0;38.8;-5.28;0;0;0
3.238;1.7763568394002505e-15;2.5734878146025597e-14;8.33295354368274e-14;4.0;38.8;-5.28;0;0;0
3.239;1.7763568394002505e-15;2.5734878146025597e-14;8.335527031497342e-14;4.0;38.8;-5.28;0;0;0
3.24;1.7763568394002505e-15;2.5734878146025597e-14;8.338100519311944e-14;4.0;38.8;-5.28;0;0;0
3.241;1.7763568394002505e-15;2.5734878146025597e-14;8.340674007126547e-14;4.0;38.8;-5.28;0;0;0
3.242;1.7763568394002505e-15;2.5734878146025597e-14;8.343247494941149e-14;4.0;38.8;-5.28;0;0;0
3.243;1.7763568394002505e-15;2.5734878146025597e-14;8.345820982755752e-14;4.0;38.8;-5.28;0;0;0
3.244;1.7763568394002505e-15;2.5734878146025597e-14;8.348394470570354e-14;4.0;38.8;-5.28;0;0;0
3.245;1.7763568394002505e-15;2.5734878146025597e-14;8.350967958384957e-14;4.0;38.8;-5.28;0;0;0
3.246;1.7763568394002505e-15;2.5734878146025597e-14;8.353541446199559e-14;4.0;38.8;-5.28;0;0;0
3.247;1.7763568394002505e-15;2.5734878146025597e-14;8.356114934014161e-14;4.0;38.8;-5.28;0;0;0
3.248;1.7763568394002505e-15;2.5734878146025597e-14;8.358688421828764e-14;4.0;38.8;-5.28;0;0;0
3.249;1.7763568394002505e-15;2.5734878146025597e-14;8.361261909643366e-14;4.0;38.8;-5.28;0;0;0
3.25;1.7763568394002505e-15;2.5734878146025597e-14;8.363835397457969e-14;4.0;38.8;-5.28;0;0;0
3.251;1.7763568394002505e-15;2.5734878146025597e-14;8.366408885272571e-14;4.0;38.8;-5.28;0;0;0
3.252;1.7763568394002505e-15;2.5734878146025597e-14;8.368982373087174e-14;4.0;38.8;-5.28;0;0;0
3.253;1.7763568394002505e-15;2.5734878146025597e-14;8.371555860901776e-14;4.0;38.8;-5.28;0;0;0
3.254;1.7763568394002505e-15;2.5734878146025597e-14;8.374129348716378e-14;4.0;38.8;-5.28;0;0;0
3.255;1.7763568394002505e-15;2.5734878146025597e-14;8.376702836530981e-14;4.0;38.8;-5.28;0;0;0
3.256;1.7763568394002505e-15;2.5734878146025597e-14;8.379276324345583e-14;4.0;38.8;-5.28;0;0;0
3.257;1.7763568394002505e-15;2.5734878146025597e-14;8.381849812160186e-14;4.0;38.8;-5.28;0;0;0
3.258;1.7763568394002505e-15;2.5734878146025597e-14;8.384423299974788e-14;4.0;38.8;-5.28;0;0;0
3.259;1.7763568394002505e-15;2.5734878146025597e-14;8.38699678778939e-14;4.0;38.8;-5.28;0;0;0
3.26;1.7763568394002505e-15;2.5734878146025597e-14;8.389570275603993e-14;4.0;38.8;-5.28;0;0;0
3.261;1.7763568394002505e-15;2.5734878146025597e-14;8.392143763418595e-14;4.0;38.8;-5.28;0;0;0
3.262;1.7763568394002505e-15;2.5734878146025597e-14;8.394717251233198e-14;4.0;38.8;-5.28;0;0;0
3.263;1.7763568394002505e-15;2.5734878146025597e-14;8.3972907390478e-14;4.0;38.8;-5.28;0;0;0
3.264;1.7763568394002505e-15;2.5734878146025597e-14;8.399864226862403e-14;4.0;38.8;-5.28;0;0;0
3.265;1.7763568394002505e-15;2.5734878146025597e-14;8.402437714677005e-14;4.0;38.8;-5.28;0;0;0
3.266;1.7763568394002505e-15;2.5734878146025597e-14;8.405011202491607e-14;4.0;38.8;-5.28;0;0;0
3.267;1.7763568394002505e-15;2.5734878146025597e-14;8.40758469030621e-14;4.0;38.8;-5.28;0;0;0
3.268;1.7763568394002505e-15;2.5734878146025597e-14;8.410158178120812e-14;4.0;38.8;-5.28;0;0;0
3.269;1.7763568394002505e-15;2.5734878146025597e-14;8.412731665935415e-14;4.0;38.8;-5.28;0;0;0
3.27;1.7763568394002505e-15;2.5734878146025597e-14;8.415305153750017e-14;4.0;38.8;-5.28;0;0;0
3.271;1.7763568394002505e-15;2.5734878146025597e-14;8.41787864156462e-14;4.0;38.8;-5.28;0;0;0
3.272;1.7763568394002505e-15;2.5734878146025597e-14;8.420452129379222e-14;4.0;38.8;-5.28;0;0;0
3.273;1.7763568394002505e-15;2.5734878146025597e-14;8.423025617193824e-14;4.0;38.8;-5.28;0;0;0
3.274;1.7763568394002505e-15;2.5734878146025597e-14;8.425599105008427e-14;4.0;38.8;-5.28;0;0;0
3.275;1.7763568394002505e-15;2.5734878146025597e-14;8.428172592823029e-14;4.0;38.8;-5.28;0;0;0
3.276;1.7763568394002505e-15;2.5734878146025597e-14;8.430746080637632e-14;4.0;38.8;-5.28;0;0;0
3.277;1.7763568394002505e-15;2.5734878146025597e-14;8.433319568452234e-14;4.0;38.8;-5.28;0;0;0
3.278;1.7763568394002505e-15;2.5734878146025597e-14;8.435893056266837e-14;4.0;38.8;-5.28;0;0;0
3.279;1.7763568394002505e-15;2.5734878146025597e-14;8.438466544081439e-14;4.0;38.8;-5.28;0;0;0
3.28;1.7763568394002505e-15;2.5734878146025597e-14;8.441040031896041e-14;4.0;38.8;-5.28;0;0;0
3.281;1.7763568394002505e-15;2.5734878146025597e-14;8.443613519710644e-14;4.0;38.8;-5.28;0;0;0
3.282;1.7763568394002505e-15;2.5734878146025597e-14;8.446187007525246e-14;4.0;38.8;-5.28;0;0;0
3.283;1.7763568394002505e-15;2.5734878146025597e-14;8.448760495339849e-14;4.0;38.8;-5.28;0;0;0
3.284;1.7763568394002505e-15;2.5734878146025597e-14;8.451333983154451e-14;4.0;38.8;-5.28;0;0;0
3.285;1.7763568394002505e-15;2.5734878146025597e-14;8.453907470969054e-14;4.0;38.8;-5.28;0;0;0
3.286;1.7763568394002505e-15;2.5734878146025597e-14;8.456480958783656e-14;4.0;38.8;-5.28;0;0;0
3.287;1.7763568394002505e-15;2.5734878146025597e-14;8.459054446598258e-14;4.0;38.8;-5.28;0;0;0
3.288;1.7763568394002505e-15;2.5734878146025597e-14;8.461627934412861e-14;4.0;38.8;-5.28;0;0;0
3.289;1.7763568394002505e-15;2.5734878146025597e-14;8.464201422227463e-14;4.0;38.8;-5.28;0;0;0
3.29;1.7763568394002505e-15;2.5734878146025597e-14;8.466774910042066e-14;4.0;38.8;-5.28;0;0;0
3.291;1.7763568394002505e-15;2.5734878146025597e-14;8.469348397856668e-14;4.0;38.8;-5.28;0;0;0
3.292;1.7763568394002505e-15;2.5734878146025597e-14;8.47192188567127e-14;4.0;38.8;-5.28;0;0;0
3.293;1.7763568394002505e-15;2.5734878146025597e-14;8.474495373485873e-14;4.0;38.8;-5.28;0;0;0
3.294;1.7763568394002505e-15;2.5734878146025597e-14;8.477068861300475e-14;4.0;38.8;-5.28;0;0;0
3.295;1.7763568394002505e-15;2.5734878146025597e-14;8.479642349115078e-14;4.0;38.8;-5.28;0;0;0
3.296;1.7763568394002505e-15;2.5734878146025597e-14;8.48221583692968e-14;4.0;38.8;-5.28;0;0;0
3.297;1.7763568394002505e-15;2.5734878146025597e-14;8.484789324744283e-14;4.0;38.8;-5.28;0;0;0
3.298;1.7763568394002505e-15;2.5734878146025597e-14;8.487362812558885e-14;4.0;38.8;-5.28;0;0;0
3.299;1.7763568394002505e-15;2.5734878146025597e-14;8.489936300373488e-14;4.0;38.8;-5.28;0;0;0
3.3;1.7763568394002505e-15;2.5734878146025597e-14;8.49250978818809e-14;4.0;38.8;-5.28;0;0;0
3.301;1.7763568394002505e-15;2.5734878146025597e-14;8.495083276002692e-14;4.0;38.8;-5.28;0;0;0
3.302;1.7763568394002505e-15;2.5734878146025597e-14;8.497656763817295e-14;4.0;38.8;-5.28;0;0;0
3.303;1.7763568394002505e-15;2.5734878146025597e-14;8.500230251631897e-14;4.0;38.8;-5.28;0;0;0
3.304;1.7763568394002505e-15;2.5734878146025597e-14;8.5028037394465e-14;4.0;38.8;-5.28;0;0;0
3.305;1.7763568394002505e-15;2.5734878146025597e-14;8.505377227261102e-14;4.0;38.8;-5.28;0;0;0
3.306;1.7763568394002505e-15;2.5734878146025597e-14;8.507950715075705e-14;4.0;38.8;-5.28;0;0;0
3.307;1.7763568394002505e-15;2.5734878146025597e-14;8.510524202890307e-14;4.0;38.8;-5.28;0;0;0
3.308;1.7763568394002505e-15;2.5734878146025597e-14;8.51309769070491e-14;4.0;38.8;-5.28;0;0;0
3.309;1.7763568394002505e-15;2.5734878146025597e-14;8.515671178519512e-14;4.0;38.8;-5.28;0;0;0
3.31;1.7763568394002505e-15;2.5734878146025597e-14;8.518244666334114e-14;4.0;38.8;-5.28;0;0;0
3.311;1.7763568394002505e-15;2.5734878146025597e-14;8.520818154148717e-14;4.0;38.8;-5.28;0;0;0
3.312;1.7763568394002505e-15;2.5734878146025597e-14;8.523391641963319e-14;4.0;38.8;-5.28;0;0;0
3.313;1.7763568394002505e-15;2.5734878146025597e-14;8.525965129777922e-14;4.0;38.8;-5.28;0;0;0
3.314;1.7763568394002505e-15;2.5734878146025597e-14;8.528538617592524e-14;4.0;38.8;-5.28;0;0;0
3.315;1.7763568394002505e-15;2.5734878146025597e-14;8.531112105407126e-14;4.0;38.8;-5.28;0;0;0
3.316;1.7763568394002505e-15;2.5734878146025597e-14;8.533685593221729e-14;4.0;38.8;-5.28;0;0;0
3.317;1.7763568394002505e-15;2.5734878146025597e-14;8.536259081036331e-14;4.0;38.8;-5.28;0;0;0
3.318;1.7763568394002505e-15;2.5734878146025597e-14;8.538832568850934e-14;4.0;38.8;-5.28;0;0;0
3.319;1.7763568394002505e-15;2.5734878146025597e-14;8.541406056665536e-14;4.0;38.8;-5.28;0;0;0
3.32;1.7763568394002505e-15;2.5734878146025597e-14;8.543979544480139e-14;4.0;38.8;-5.28;0;0;0
3.321;1.7763568394002505e-15;2.5734878146025597e-14;8.546553032294741e-14;4.0;38.8;-5.28;0;0;0
3.322;1.7763568394002505e-15;2.5734878146025597e-14;8.549126520109343e-14;4.0;38.8;-5.28;0;0;0
3.323;1.7763568394002505e-15;2.5734878146025597e-14;8.551700007923946e-14;4.0;38.8;-5.28;0;0;0
3.324;1.7763568394002505e-15;2.5734878146025597e-14;8.554273495738548e-14;4.0;38.8;-5.28;0;0;0
3.325;1.7763568394002505e-15;2.5734878146025597e-14;8.556846983553151e-14;4.0;38.8;-5.28;0;0;0
3.326;1.7763568394002505e-15;2.5734878146025597e-14;8.559420471367753e-14;4.0;38.8;-5.28;0;0;0
3.327;1.7763568394002505e-15;2.5734878146025597e-14;8.561993959182355e-14;4.0;38.8;-5.28;0;0;0
3.328;1.7763568394002505e-15;2.5734878146025597e-14;8.564567446996958e-14;4.0;38.8;-5.28;0;0;0
3.329;1.7763568394002505e-15;2.5734878146025597e-14;8.56714093481156e-14;4.0;38.8;-5.28;0;0;0
3.33;1.7763568394002505e-15;2.5734878146025597e-14;8.569714422626163e-14;4.0;38.8;-5.28;0;0;0
3.331;1.7763568394002505e-15;2.5734878146025597e-14;8.572287910440765e-14;4.0;38.8;-5.28;0;0;0
3.332;1.7763568394002505e-15;2.5734878146025597e-14;8.574861398255368e-14;4.0;38.8;-5.28;0;0;0
3.333;1.7763568394002505e-15;2.5734878146025597e-14;8.57743488606997e-14;4.0;38.8;-5.28;0;0;0
3.334;1.7763568394002505e-15;2.5734878146025597e-14;8.580008373884572e-14;4.0;38.8;-5.28;0;0;0
3.335;1.7763568394002505e-15;2.5734878146025597e-14;8.582581861699175e-14;4.0;38.8;-5.28;0;0;0
3.336;1.7763568394002505e-15;2.5734878146025597e-14;8.585155349513777e-14;4.0;38.8;-5.28;0;0;0
3.337;1.7763568394002505e-15;2.5734878146025597e-14;8.58772883732838e-14;4.0;38.8;-5.28;0;0;0
3.338;1.7763568394002505e-15;2.5734878146025597e-14;8.590302325142982e-14;4.0;38.8;-5.28;0;0;0
3.339;1.7763568394002505e-15;2.5734878146025597e-14;8.592875812957585e-14;4.0;38.8;-5.28;0;0;0
3.34;1.7763568394002505e-15;2.5734878146025597e-14;8.595449300772187e-14;4.0;38.8;-5.28;0;0;0
3.341;1.7763568394002505e-15;2.5734878146025597e-14;8.59802278858679e-14;4.0;38.8;-5.28;0;0;0
3.342;1.7763568394002505e-15;2.5734878146025597e-14;8.600596276401392e-14;4.0;38.8;-5.28;0;0;0
3.343;1.7763568394002505e-15;2.5734878146025597e-14;8.603169764215994e-14;4.0;38.8;-5.28;0;0;0
3.344;1.7763568394002505e-15;2.5734878146025597e-14;8.605743252030597e-14;4.0;38.8;-5.28;0;0;0
3.345;1.7763568394002505e-15;2.5734878146025597e-14;8.608316739845199e-14;4.0;38.8;-5.28;0;0;0
3.346;1.7763568394002505e-15;2.5734878146025597e-14;8.610890227659802e-14;4.0;38.8;-5.28;0;0;0
3.347;1.7763568394002505e-15;2.5734878146025597e-14;8.613463715474404e-14;4.0;38.8;-5.28;0;0;0
3.348;1.7763568394002505e-15;2.5734878146025597e-14;8.616037203289006e-14;4.0;38.8;-5.28;0;0;0
3.349;1.7763568394002505e-15;2.5734878146025597e-14;8.618610691103609e-14;4.0;38.8;-5.28;0;0;0
3.35;1.7763568394002505e-15;2.5734878146025597e-14;8.621184178918211e-14;4.0;38.8;-5.28;0;0;0
3.351;1.7763568394002505e-15;2.5734878146025597e-14;8.623757666732814e-14;4.0;38.8;-5.28;0;0;0
3.352;1.7763568394002505e-15;2.5734878146025597e-14;8.626331154547416e-14;4.0;38.8;-5.28;0;0;0
3.353;1.7763568394002505e-15;2.5734878146025597e-14;8.628904642362019e-14;4.0;38.8;-5.28;0;0;0
3.354;1.7763568394002505e-15;2.5734878146025597e-14;8.631478130176621e-14;4.0;38.8;-5.28;0;0;0
3.355;1.7763568394002505e-15;2.5734878146025597e-14;8.634051617991223e-14;4.0;38.8;-5.28;0;0;0
3.356;1.7763568394002505e-15;2.5734878146025597e-14;8.636625105805826e-14;4.0;38.8;-5.28;0;0;0
3.357;1.7763568394002505e-15;2.5734878146025597e-14;8.639198593620428e-14;4.0;38.8;-5.28;0;0;0
3.358;1.7763568394002505e-15;2.5734878146025597e-14;8.641772081435031e-14;4.0;38.8;-5.28;0;0;0
3.359;1.7763568394002505e-15;2.5734878146025597e-14;8.644345569249633e-14;4.0;38.8;-5.28;0;0;0
3.36;1.7763568394002505e-15;2.5734878146025597e-14;8.646919057064236e-14;4.0;38.8;-5.28;0;0;0
3.361;1.7763568394002505e-15;2.5734878146025597e-14;8.649492544878838e-14;4.0;38.8;-5.28;0;0;0
3.362;1.7763568394002505e-15;2.5734878146025597e-14;8.65206603269344e-14;4.0;38.8;-5.28;0;0;0
3.363;1.7763568394002505e-15;2.5734878146025597e-14;8.654639520508043e-14;4.0;38.8;-5.28;0;0;0
3.364;1.7763568394002505e-15;2.5734878146025597e-14;8.657213008322645e-14;4.0;38.8;-5.28;0;0;0
3.365;1.7763568394002505e-15;2.5734878146025597e-14;8.659786496137248e-14;4.0;38.8;-5.28;0;0;0
3.366;1.7763568394002505e-15;2.5734878146025597e-14;8.66235998395185e-14;4.0;38.8;-5.28;0;0;0
3.367;1.7763568394002505e-15;2.5734878146025597e-14;8.664933471766453e-14;4.0;38.8;-5.28;0;0;0
3.368;1.7763568394002505e-15;2.5734878146025597e-14;8.667506959581055e-14;4.0;38.8;-5.28;0;0;0
3.369;1.7763568394002505e-15;2.5734878146025597e-14;8.670080447395657e-14;4.0;38.8;-5.28;0;0;0
3.37;1.7763568394002505e-15;2.5734878146025597e-14;8.67265393521026e-14;4.0;38.8;-5.28;0;0;0
3.371;1.7763568394002505e-15;2.5734878146025597e-14;8.675227423024862e-14;4.0;38.8;-5.28;0;0;0
3.372;1.7763568394002505e-15;2.5734878146025597e-14;8.677800910839465e-14;4.0;38.8;-5.28;0;0;0
3.373;1.7763568394002505e-15;2.5734878146025597e-14;8.680374398654067e-14;4.0;38.8;-5.28;0;0;0
3.374;1.7763568394002505e-15;2.5734878146025597e-14;8.68294788646867e-14;4.0;38.8;-5.28;0;0;0
3.375;1.7763568394002505e-15;2.5734878146025597e-14;8.685521374283272e-14;4.0;38.8;-5.28;0;0;0
3.376;1.7763568394002505e-15;2.5734878146025597e-14;8.688094862097874e-14;4.0;38.8;-5.28;0;0;0
3.377;1.7763568394002505e-15;2.5734878146025597e-14;8.690668349912477e-14;4.0;38.8;-5.28;0;0;0
3.378;1.7763568394002505e-15;2.5734878146025597e-14;8.693241837727079e-14;4.0;38.8;-5.28;0;0;0
3.379;1.7763568394002505e-15;2.5734878146025597e-14;8.695815325541682e-14;4.0;38.8;-5.28;0;0;0
3.38;1.7763568394002505e-15;2.5734878146025597e-14;8.698388813356284e-14;4.0;38.8;-5.28;0;0;0
3.381;1.7763568394002505e-15;2.5734878146025597e-14;8.700962301170887e-14;4.0;38.8;-5.28;0;0;0
3.382;1.7763568394002505e-15;2.5734878146025597e-14;8.703535788985489e-14;4.0;38.8;-5.28;0;0;0
3.383;1.7763568394002505e-15;2.5734878146025597e-14;8.706109276800091e-14;4.0;38.8;-5.28;0;0;0
3.384;1.7763568394002505e-15;2.5734878146025597e-14;8.708682764614694e-14;4.0;38.8;-5.28;0;0;0
3.385;1.7763568394002505e-15;2.5734878146025597e-14;8.711256252429296e-14;4.0;38.8;-5.28;0;0;0
3.386;1.7763568394002505e-15;2.5734878146025597e-14;8.713829740243899e-14;4.0;38.8;-5.28;0;0;0
3.387;1.7763568394002505e-15;2.5734878146025597e-14;8.716403228058501e-14;4.0;38.8;-5.28;0;0;0
3.388;1.7763568394002505e-15;2.5734878146025597e-14;8.718976715873103e-14;4.0;38.8;-5.28;0;0;0
3.389;1.7763568394002505e-15;2.5734878146025597e-14;8.721550203687706e-14;4.0;38.8;-5.28;0;0;0
3.39;1.7763568394002505e-15;2.5734878146025597e-14;8.724123691502308e-14;4.0;38.8;-5.28;0;0;0
3.391;1.7763568394002505e-15;2.5734878146025597e-14;8.726697179316911e-14;4.0;38.8;-5.28;0;0;0
3.392;1.7763568394002505e-15;2.5734878146025597e-14;8.729270667131513e-14;4.0;38.8;-5.28;0;0;0
3.393;1.7763568394002505e-15;2.5734878146025597e-14;8.731844154946116e-14;4.0;38.8;-5.28;0;0;0
3.394;1.7763568394002505e-15;2.5734878146025597e-14;8.734417642760718e-14;4.0;38.8;-5.28;0;0;0
3.395;1.7763568394002505e-15;2.5734878146025597e-14;8.73699113057532e-14;4.0;38.8;-5.28;0;0;0
3.396;1.7763568394002505e-15;2.5734878146025597e-14;8.739564618389923e-14;4.0;38.8;-5.28;0;0;0
3.397;1.7763568394002505e-15;2.5734878146025597e-14;8.742138106204525e-14;4.0;38.8;-5.28;0;0;0
3.398;1.7763568394002505e-15;2.5734878146025597e-14;8.744711594019128e-14;4.0;38.8;-5.28;0;0;0
3.399;1.7763568394002505e-15;2.5734878146025597e-14;8.74728508183373e-14;4.0;38.8;-5.28;0;0;0
3.4;1.7763568394002505e-15;2.5734878146025597e-14;8.749858569648333e-14;4.0;38.8;-5.28;0;0;0
3.401;1.7763568394002505e-15;2.5734878146025597e-14;8.752432057462935e-14;4.0;38.8;-5.28;0;0;0
3.402;1.7763568394002505e-15;2.5734878146025597e-14;8.755005545277537e-14;4.0;38.8;-5.28;0;0;0
3.403;1.7763568394002505e-15;2.5734878146025597e-14;8.75757903309214e-14;4.0;38.8;-5.28;0;0;0
3.404;1.7763568394002505e-15;2.5734878146025597e-14;8.760152520906742e-14;4.0;38.8;-5.28;0;0;0
3.405;1.7763568394002505e-15;2.5734878146025597e-14;8.762726008721345e-14;4.0;38.8;-5.28;0;0;0
3.406;1.7763568394002505e-15;2.5734878146025597e-14;8.765299496535947e-14;4.0;38.8;-5.28;0;0;0
3.407;1.7763568394002505e-15;2.5734878146025597e-14;8.76787298435055e-14;4.0;38.8;-5.28;0;0;0
3.408;1.7763568394002505e-15;2.5734878146025597e-14;8.770446472165152e-14;4.0;38.8;-5.28;0;0;0
3.409;1.7763568394002505e-15;2.5734878146025597e-14;8.773019959979754e-14;4.0;38.8;-5.28;0;0;0
3.41;1.7763568394002505e-15;2.5734878146025597e-14;8.775593447794357e-14;4.0;38.8;-5.28;0;0;0
3.411;1.7763568394002505e-15;2.5734878146025597e-14;8.778166935608959e-14;4.0;38.8;-5.28;0;0;0
3.412;1.7763568394002505e-15;2.5734878146025597e-14;8.780740423423562e-14;4.0;38.8;-5.28;0;0;0
3.413;1.7763568394002505e-15;2.5734878146025597e-14;8.783313911238164e-14;4.0;38.8;-5.28;0;0;0
3.414;1.7763568394002505e-15;2.5734878146025597e-14;8.785887399052767e-14;4.0;38.8;-5.28;0;0;0
3.415;1.7763568394002505e-15;2.5734878146025597e-14;8.788460886867369e-14;4.0;38.8;-5.28;0;0;0
3.416;1.7763568394002505e-15;2.5734878146025597e-14;8.791034374681971e-14;4.0;38.8;-5.28;0;0;0
3.417;1.7763568394002505e-15;2.5734878146025597e-14;8.793607862496574e-14;4.0;38.8;-5.28;0;0;0
3.418;1.7763568394002505e-15;2.5734878146025597e-14;8.796181350311176e-14;4.0;38.8;-5.28;0;0;0
3.419;1.7763568394002505e-15;2.5734878146025597e-14;8.798754838125779e-14;4.0;38.8;-5.28;0;0;0
3.42;1.7763568394002505e-15;2.5734878146025597e-14;8.801328325940381e-14;4.0;38.8;-5.28;0;0;0
3.421;1.7763568394002505e-15;2.5734878146025597e-14;8.803901813754984e-14;4.0;38.8;-5.28;0;0;0
3.422;1.7763568394002505e-15;2.5734878146025597e-14;8.806475301569586e-14;4.0;38.8;-5.28;0;0;0
3.423;1.7763568394002505e-15;2.5734878146025597e-14;8.809048789384188e-14;4.0;38.8;-5.28;0;0;0
3.424;1.7763568394002505e-15;2.5734878146025597e-14;8.811622277198791e-14;4.0;38.8;-5.28;0;0;0
3.425;1.7763568394002505e-15;2.5734878146025597e-14;8.814195765013393e-14;4.0;38.8;-5.28;0;0;0
3.426;1.7763568394002505e-15;2.5734878146025597e-14;8.816769252827996e-14;4.0;38.8;-5.28;0;0;0
3.427;1.7763568394002505e-15;2.5734878146025597e-14;8.819342740642598e-14;4.0;38.8;-5.28;0;0;0
3.428;1.7763568394002505e-15;2.5734878146025597e-14;8.8219162284572e-14;4.0;38.8;-5.28;0;0;0
3.429;1.7763568394002505e-15;2.5734878146025597e-14;8.824489716271803e-14;4.0;38.8;-5.28;0;0;0
3.43;1.7763568394002505e-15;2.5734878146025597e-14;8.827063204086405e-14;4.0;38.8;-5.28;0;0;0
3.431;1.7763568394002505e-15;2.5734878146025597e-14;8.829636691901008e-14;4.0;38.8;-5.28;0;0;0
3.432;1.7763568394002505e-15;2.5734878146025597e-14;8.83221017971561e-14;4.0;38.8;-5.28;0;0;0
3.433;1.7763568394002505e-15;2.5734878146025597e-14;8.834783667530213e-14;4.0;38.8;-5.28;0;0;0
3.434;1.7763568394002505e-15;2.5734878146025597e-14;8.837357155344815e-14;4.0;38.8;-5.28;0;0;0
3.435;1.7763568394002505e-15;2.5734878146025597e-14;8.839930643159418e-14;4.0;38.8;-5.28;0;0;0
3.436;1.7763568394002505e-15;2.5734878146025597e-14;8.84250413097402e-14;4.0;38.8;-5.28;0;0;0
3.437;1.7763568394002505e-15;2.5734878146025597e-14;8.845077618788622e-14;4.0;38.8;-5.28;0;0;0
3.438;1.7763568394002505e-15;2.5734878146025597e-14;8.847651106603225e-14;4.0;38.8;-5.28;0;0;0
3.439;1.7763568394002505e-15;2.5734878146025597e-14;8.850224594417827e-14;4.0;38.8;-5.28;0;0;0
3.44;1.7763568394002505e-15;2.5734878146025597e-14;8.85279808223243e-14;4.0;38.8;-5.28;0;0;0
3.441;1.7763568394002505e-15;2.5734878146025597e-14;8.855371570047032e-14;4.0;38.8;-5.28;0;0;0
3.442;1.7763568394002505e-15;2.5734878146025597e-14;8.857945057861635e-14;4.0;38.8;-5.28;0;0;0
3.443;1.7763568394002505e-15;2.5734878146025597e-14;8.860518545676237e-14;4.0;38.8;-5.28;0;0;0
3.444;1.7763568394002505e-15;2.5734878146025597e-14;8.863092033490839e-14;4.0;38.8;-5.28;0;0;0
3.445;1.7763568394002505e-15;2.5734878146025597e-14;8.865665521305442e-14;4.0;38.8;-5.28;0;0;0
3.446;1.7763568394002505e-15;2.5734878146025597e-14;8.868239009120044e-14;4.0;38.8;-5.28;0;0;0
3.447;1.7763568394002505e-15;2.5734878146025597e-14;8.870812496934647e-14;4.0;38.8;-5.28;0;0;0
3.448;1.7763568394002505e-15;2.5734878146025597e-14;8.873385984749249e-14;4.0;38.8;-5.28;0;0;0
3.449;1.7763568394002505e-15;2.5734878146025597e-14;8.875959472563851e-14;4.0;38.8;-5.28;0;0;0
3.45;1.7763568394002505e-15;2.5734878146025597e-14;8.878532960378454e-14;4.0;38.8;-5.28;0;0;0
3.451;1.7763568394002505e-15;2.5734878146025597e-14;8.881106448193056e-14;4.0;38.8;-5.28;0;0;0
3.452;1.7763568394002505e-15;2.5734878146025597e-14;8.883679936007659e-14;4.0;38.8;-5.28;0;0;0
3.453;1.7763568394002505e-15;2.5734878146025597e-14;8.886253423822261e-14;4.0;38.8;-5.28;0;0;0
